id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0AVXxS4MVQnFpsNrgonoKL,0.623,0.838,10.0,-6.157,0.0,0.0409,0.0158,0.0,0.0958,0.856,90.02,4.0
7w8LXQr1y3dl2vv2ccERoC,0.338,0.333,0.0,-10.917,1.0,0.0497,0.771,0.0,0.149,0.403,154.846,3.0
4YAM7ASsTFJfj2x5lweFLk,0.516,0.969,9.0,-4.325,1.0,0.0562,0.225,0.0,0.241,0.692,152.057,4.0
1d25M6kPDtSktdks4rMa35,0.435,0.429,11.0,-7.47,1.0,0.0415,0.777,5.95e-06,0.417,0.363,81.644,4.0
4B94rIXDAhoFq1MWDDAyJp,0.518,0.758,6.0,-5.675,0.0,0.0552,0.175,0.0293,0.324,0.452,119.123,4.0
0PbDj1Lh8uZJ2ZcTRSBvQf,0.846,0.506,7.0,-7.315,0.0,0.0888,0.415,0.000137,0.171,0.583,130.022,4.0
6GAWfJCEiQZoRtVFaoxscP,0.975,0.66,4.0,-4.896,0.0,0.0485,0.421,0.000239,0.0816,0.718,112.992,4.0
1QHTs9XQyybN7lTwLh6Jp3,0.446,0.765,1.0,-3.128,0.0,0.0399,0.00101,0.00864,0.351,0.54,129.028,4.0
764Xrh7EGdXUPzKaA2nHLV,0.664,0.675,10.0,-6.832,1.0,0.0304,0.0398,0.0,0.254,0.802,92.987,4.0
5IdhDJNHmBv03s4vBaRDHt,0.679,0.361,9.0,-9.73,1.0,0.085,0.485,0.0125,0.0693,0.612,106.1,4.0
35TLa8asjZNxhQCumY9ISZ,0.209,0.469,1.0,-10.614,1.0,0.0439,0.883,0.0187,0.0645,0.225,190.578,3.0
3TgGKcYbmHsUchZ4gvlKTx,0.569,0.763,4.0,-5.529,1.0,0.0277,0.033,1.07e-05,0.0735,0.625,147.96,4.0
4jYyLEPd37cTbtMoG72PIk,0.623,0.923,11.0,-3.501,0.0,0.0475,0.138,1.37e-05,0.223,0.676,121.975,4.0
2BkSglj7a3gYYm25lNNUjf,0.669,0.832,2.0,-6.218,1.0,0.0277,0.002,6.74e-05,0.335,0.854,135.005,4.0
7y97KHgVHPWzQypbvMA9Q1,0.619,0.768,0.0,-4.124,0.0,0.0402,0.335,7.94e-06,0.0887,0.322,126.116,4.0
4yhY5fv8YOtfB4Z00snSxA,0.449,0.872,7.0,-7.204,1.0,0.0595,0.0137,0.00211,0.255,0.748,167.992,4.0
62EALDu37Cgq2EeZBV1I6e,0.946,0.313,6.0,-9.362,1.0,0.0813,0.544,0.0252,0.184,0.359,116.997,4.0
3p7qQrAaCvnYFA6RVBCsUg,0.204,0.599,3.0,-10.124,0.0,0.129,0.0323,0.177,0.116,0.116,173.791,4.0
60hDNXs2CwQywAzy3LWami,0.68,0.434,1.0,-7.847,1.0,0.0422,0.479,0.0,0.101,0.591,155.893,4.0
0RYDPGXliFYXfRgs4mj7Ka,0.598,0.399,1.0,-7.142,1.0,0.0593,0.79,3.25e-06,0.109,0.699,203.94,4.0
5aEMrUPTkRMZJMQCWr96is,0.474,0.776,0.0,-5.908,1.0,0.031,0.04,0.00401,0.0824,0.677,157.941,4.0
2CJvmfZxYH3HthHCIQgmNS,0.737,0.556,7.0,-10.282,1.0,0.0303,0.14,0.518,0.131,0.755,120.066,4.0
6wbNTH7d56feKJZwA6hPFl,0.709,0.727,0.0,-9.014,1.0,0.0287,0.356,0.00307,0.133,0.936,122.973,4.0
5bP5zPRByBuF87H2gPjTq1,0.617,0.899,0.0,-5.775,1.0,0.0437,0.00901,0.000369,0.423,0.812,180.078,4.0
45ucex4am8ru040h5mhxuo,0.535,0.904,10.0,-4.563,0.0,0.047,4.9e-05,0.037,0.0998,0.737,146.039,4.0
5kH3D6zPPmWlnxu2RQAjim,0.589,0.893,6.0,-5.241,1.0,0.0957,0.00278,1.23e-06,0.123,0.426,134.953,4.0
16ktCjV9gie8ux2JrBu7iS,0.326,0.908,10.0,-7.294,1.0,0.05,6.92e-05,0.564,0.301,0.896,189.834,4.0
6WWGT9zXLWBz3BOdL4WY6g,0.37,0.625,4.0,-6.318,0.0,0.059,0.232,5.28e-06,0.252,0.185,185.921,4.0
5R50VRmD40zfMq2AnchqRc,0.381,0.758,10.0,-4.026,1.0,0.0288,0.088,0.00815,0.391,0.713,98.662,4.0
6r72Bmd4lhdCmCY0D0DNxd,0.657,0.548,8.0,-7.267,1.0,0.045,0.395,0.000689,0.0958,0.599,135.143,4.0
2F76kzOWgd3n6GwoKpRSTX,0.562,0.655,7.0,-9.207,0.0,0.0514,0.0159,0.00953,0.122,0.398,129.929,4.0
4vzIU8EVUmARvgVybFBnPf,0.654,0.57,7.0,-9.164,1.0,0.0272,0.278,0.0215,0.104,0.462,137.97,4.0
0M5Xu65xCmnHAluKQM1hpx,0.624,0.76,0.0,-7.479,1.0,0.0366,0.046,0.0,0.18,0.439,90.002,4.0
0TDjxQ3bhY3VcmSgXrXsg3,0.587,0.718,6.0,-5.571,0.0,0.0435,0.01,0.0,0.35,0.823,162.891,4.0
3ZrOxPG33XsJ8ZOusyqGM0,0.654,0.885,9.0,-4.09,1.0,0.0469,0.00805,0.0,0.332,0.637,131.685,4.0
7fTaNqv1SJfMWqHC6NMcpP,0.46,0.825,9.0,-5.435,1.0,0.0442,2.35e-05,0.00885,0.114,0.283,143.971,4.0
3VWOlIbhKFQqITDo3Y9xBI,0.666,0.793,7.0,-8.428,1.0,0.0429,0.00767,0.00163,0.131,0.418,134.014,4.0
1WYCTXmRtr0v7UmkExZwdN,0.654,0.824,10.0,-7.66,1.0,0.0466,0.0242,0.0024,0.179,0.65,99.965,4.0
1Rmr2ZsZbJ5QyHO6HxxTMB,0.53,0.581,0.0,-7.843,1.0,0.034,0.0113,0.0135,0.0579,0.679,175.187,4.0
1RxuX1cGRtAQL2fbLYFlOa,0.395,0.796,11.0,-5.213,1.0,0.0347,0.0782,0.0,0.249,0.692,123.041,4.0
1eFrzES4V4u8KYqgPBBGwL,0.56,0.808,7.0,-4.641,1.0,0.0475,0.0902,0.0,0.133,0.344,127.927,4.0
5TK2symBYCk1sTk6BhGbpH,0.674,0.699,9.0,-5.725,1.0,0.0813,0.05,0.0,0.0884,0.461,95.953,4.0
33gqy8GiRnQobDGhEFPsAV,0.226,0.378,2.0,-8.547,1.0,0.0302,0.679,5.36e-05,0.15,0.0982,76.825,4.0
1urQwHjB3ZE0Wo2FWVcGkD,0.715,0.616,7.0,-8.999,0.0,0.0358,0.00754,0.0005,0.124,0.279,130.041,4.0
4FDQ8uPGeRKAxZNq2gGVAo,0.544,0.697,2.0,-6.802,1.0,0.0318,0.00613,1.52e-06,0.0934,0.751,129.964,4.0
1j1V0wBERHzJbZIl7hezV2,0.815,0.411,2.0,-9.522,0.0,0.204,0.564,0.00947,0.101,0.397,83.014,4.0
5zluWQAf5HRICzZLHUWSgb,0.673,0.494,1.0,-9.879,1.0,0.043,0.476,0.0315,0.11,0.442,127.978,4.0
4XXbUx5jDGVHSdyzv96LCe,0.661,0.802,7.0,-8.139,1.0,0.0602,0.139,0.0025,0.188,0.536,108.029,4.0
6FCLvONOyLKq1PP9dZFDO2,0.698,0.638,8.0,-6.161,1.0,0.0306,0.0455,0.0212,0.123,0.452,124.024,4.0
2LTah3NcoIJI9WHJW3VIlC,0.529,0.613,3.0,-7.61,0.0,0.037,0.145,0.00538,0.141,0.732,159.414,4.0
3zzZVLdBKRW8JH7GhFPyvu,0.575,0.666,5.0,-5.425,1.0,0.0301,0.206,0.341,0.0852,0.546,88.311,4.0
2R3PlaE5R66NhyTEqwryDj,0.285,0.956,9.0,-3.415,1.0,0.105,0.00123,0.000102,0.137,0.148,110.509,4.0
55o8LNTefCEX475jcSn4qH,0.397,0.674,2.0,-4.893,0.0,0.0299,0.358,0.709,0.0647,0.288,78.061,4.0
0oOi9CONKPVfTR2PqfcNSR,0.67,0.68,11.0,-8.004,0.0,0.0281,0.0158,0.678,0.0725,0.624,117.008,4.0
1zNrtAQhwbRyFmsf3yoBqT,0.337,0.891,0.0,-5.467,1.0,0.0511,0.000322,0.000596,0.0908,0.199,172.173,4.0
5fQYvCtfbSHEcjf3Sex34y,0.927,0.369,10.0,-8.841,1.0,0.0383,0.0198,0.000303,0.088,0.772,100.134,4.0
5PZK7nZBsKjSkXDszKrJ1W,0.557,0.833,10.0,-4.559,1.0,0.0663,0.00226,3.25e-06,0.161,0.815,125.205,4.0
2JO3HwMRPeya8bXbtbyPcf,0.443,0.956,2.0,-6.198,1.0,0.0511,5.24e-05,0.825,0.135,0.909,146.754,4.0
3iDK8BAaBUatPR84gdfa9g,0.653,0.818,5.0,-8.125,1.0,0.047,0.00907,0.23,0.0703,0.198,174.984,4.0
2emjgVnrbTxBpdP6Ww0aJo,0.641,0.897,9.0,-4.369,1.0,0.0779,0.172,2.89e-06,0.103,0.6,100.069,4.0
25YlltWXRb9k7KbrEBRuhJ,0.606,0.679,2.0,-7.445,1.0,0.0321,0.0151,0.000433,0.0962,0.707,122.016,4.0
4z88dsPMPlCPakuhBYkcuP,0.175,0.875,7.0,-4.383,0.0,0.0527,0.000551,0.0347,0.324,0.394,149.366,4.0
6MDijuuArPJv1vbp7K1x3f,0.688,0.847,10.0,-3.238,0.0,0.0508,0.04,2.81e-06,0.598,0.453,93.979,4.0
3tRv4ZYZimrL27flnjgeR6,0.478,0.923,10.0,-7.547,1.0,0.0569,2.7e-05,0.719,0.325,0.165,133.134,4.0
5A1FmxbYVRZKy4nc16MAue,0.542,0.905,9.0,-5.653,1.0,0.054,0.00172,0.0104,0.136,0.374,153.398,4.0
5dKBaysNJtfpyNTRa5lqDb,0.551,0.821,2.0,-4.489,1.0,0.0539,0.0102,0.0438,0.153,0.842,174.923,4.0
2YxXuCdbUpil3P7tRjhW1t,0.578,0.892,10.0,-7.952,0.0,0.0441,0.000139,0.0111,0.215,0.892,150.253,4.0
4dyx5SzxPPaD8xQIid5Wjj,0.699,0.812,0.0,-6.005,1.0,0.0377,0.0164,0.000763,0.105,0.662,138.185,4.0
3n3Ppam7vgaVa1iaRUc9Lp,0.355,0.918,1.0,-4.36,1.0,0.0746,0.00119,0.0,0.0971,0.24,148.114,4.0
3DQVgcqaP3iSMbaKsd57l5,0.535,0.948,6.0,-4.19,0.0,0.0356,0.00225,0.0,0.376,0.778,103.183,4.0
5F9Pe2Tg20NRi8N4cHHXUD,0.569,0.743,9.0,-4.645,0.0,0.0354,0.00114,0.0,0.113,0.41,102.012,4.0
2VAlwOewe5c40VHyqozF1V,0.534,0.605,9.0,-4.366,1.0,0.113,0.00865,0.00826,0.0781,0.56,123.003,4.0
0SLB2YoD1z2tPcREzIHYYA,0.553,0.783,7.0,-6.755,1.0,0.0367,0.000954,0.0368,0.275,0.314,120.005,4.0
2kBKorwFFeinUr5KwGeBmk,0.409,0.886,7.0,-4.035,1.0,0.084,0.000567,0.00474,0.117,0.498,167.917,4.0
18IyalmZGqUTwvZStMf7A1,0.609,0.789,11.0,-5.565,1.0,0.0468,0.403,0.0811,0.0446,0.717,144.047,4.0
0LSdx5GAWI9Swa62gWK05Y,0.592,0.813,8.0,-5.901,1.0,0.0474,0.000512,0.0789,0.115,0.536,140.036,4.0
4kxYIvDIpWTrZgHn3sYxxC,0.471,0.954,11.0,-3.632,0.0,0.134,0.000156,0.00473,0.405,0.412,170.092,4.0
5xC8uOesnn0udeXAYlAnoY,0.467,0.958,4.0,-4.808,0.0,0.0775,0.000479,0.199,0.299,0.701,145.92,4.0
5G1sTBGbZT5o4PNRc75RKI,0.356,0.872,2.0,-7.837,1.0,0.068,0.00417,0.00975,0.0997,0.607,166.3,4.0
5Yw6htG6TZtkeMo9WLI0M7,0.408,0.891,0.0,-7.094,1.0,0.0505,3.51e-05,0.000517,0.11,0.196,167.996,4.0
5kXDF4OmM5COyeo6z97nEk,0.653,0.76,11.0,-6.086,1.0,0.0479,0.475,0.000129,0.0917,0.6,98.008,4.0
1iKCbLGTa0uNJ3AZhfoFOL,0.364,0.906,2.0,-7.682,1.0,0.0357,0.00391,0.0724,0.23,0.833,162.312,4.0
2hmibAtdObO8F4tnhLENuQ,0.488,0.65,9.0,-5.11,1.0,0.0336,0.000597,0.714,0.101,0.77,158.011,4.0
1z4xjDLLWJgG48Bn8OCxZv,0.565,0.877,5.0,-4.561,0.0,0.0614,0.00813,0.00251,0.26,0.389,118.484,4.0
7tVYedjMc62HAxf10SbncH,0.584,0.76,10.0,-5.724,1.0,0.0299,0.0475,0.187,0.0843,0.782,134.989,4.0
29U1azNyQN2vSqIquF9srD,0.507,0.729,11.0,-5.399,0.0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,4.0
3ORfPWXEwbicuLcHFYRniD,0.6,0.761,6.0,-7.682,1.0,0.0568,0.000962,0.131,0.07,0.191,118.03,4.0
7kzKAuUzOITUauHAhoMoxA,0.624,0.91,0.0,-5.703,1.0,0.0297,0.0285,0.000198,0.0789,0.767,104.042,4.0
4dj1qglNo2j45K8z2sDFEY,0.491,0.85,3.0,-4.755,1.0,0.0987,0.00675,0.000985,0.118,0.648,180.027,4.0
7ab894xLywHmwswdr00QSr,0.293,0.778,0.0,-5.581,1.0,0.034,0.0147,0.227,0.102,0.24,147.882,4.0
46r6NvkpCeJf8zp2VmpZ1X,0.546,0.875,5.0,-5.545,1.0,0.0281,0.000187,0.0416,0.0979,0.77,98.589,4.0
7wDqHhtRkP1TXSlZK0sEQH,0.55,0.686,7.0,-8.653,1.0,0.0423,0.0562,1.22e-05,0.0684,0.3,100.05,4.0
4mtracN0MNSzOGPHod4yIi,0.344,0.963,7.0,-3.498,1.0,0.133,0.00129,0.00187,0.0826,0.0906,152.038,4.0
6EhB9ke1tDcyWXP6G6HXZn,0.189,0.893,7.0,-3.107,1.0,0.0445,3.64e-05,0.539,0.183,0.599,198.468,4.0
0yEhNqCwEfy8LHUmnZoHpP,0.584,0.931,9.0,-6.158,1.0,0.0344,0.00315,0.772,0.133,0.694,131.275,4.0
0cs671lxX2eoDzr2KMuo3N,0.669,0.783,2.0,-12.302,1.0,0.0295,0.0475,0.0296,0.115,0.896,124.518,4.0
6ooluO7DiEhI1zmK94nRCM,0.278,0.676,9.0,-8.821,1.0,0.0371,0.000423,0.000899,0.136,0.494,104.545,4.0
2jZgzSxNSg1hTCq0ewWHGJ,0.604,0.894,2.0,-5.0,1.0,0.037,0.0212,0.0,0.0299,0.901,145.017,4.0
1vG6Kpu3VNU6v8RmjRrLVx,0.604,0.78,4.0,-6.989,0.0,0.0341,0.00191,0.0143,0.123,0.405,136.02,4.0
3X8gOyVXP93Tslnz9Bxw24,0.971,0.4,4.0,-7.154,0.0,0.0487,0.0833,0.000661,0.108,0.652,119.953,4.0
4ZFHITy0bAeZ3oFfvR0HaI,0.688,0.771,1.0,-4.463,1.0,0.0291,0.056,0.000106,0.0561,0.481,100.01,4.0
5Fli1xRi01bvCjsZvKWro0,0.632,0.908,8.0,-3.511,1.0,0.0458,0.00762,0.000172,0.167,0.764,110.024,4.0
4c9WmjVlQMr0s1IjbYO52Z,0.639,0.744,6.0,-8.377,0.0,0.0368,0.0319,0.000458,0.466,0.825,128.047,4.0
0JeNWvckrkYpR8cY5A4Phs,0.675,0.911,5.0,-5.075,0.0,0.0449,0.0502,0.0488,0.0736,0.849,120.016,4.0
7pdzm4kh1zY5DxeujZukd0,0.456,0.738,3.0,-7.026,1.0,0.032,0.0568,0.0,0.275,0.557,105.474,4.0
0xVU3b2ZWl8cq8QuZ6oYPl,0.434,0.853,2.0,-4.05,1.0,0.0432,0.0105,0.0,0.214,0.668,136.997,4.0
3m6KkYKdnbffMpGd9Pm9FP,0.745,0.466,4.0,-7.62,0.0,0.0864,0.00666,0.35,0.272,0.303,123.889,4.0
5dkhXb9kA9TRhhC929wbkm,0.533,0.686,1.0,-5.686,0.0,0.069,0.0885,5.2e-05,0.105,0.804,173.938,4.0
1e6lJwRRZwlwS6ChKOFgU9,0.387,0.911,2.0,-6.292,1.0,0.0816,0.00383,0.000705,0.105,0.271,165.131,4.0
7eARrUWFhji6u74RR5cqUp,0.523,0.939,7.0,-5.972,1.0,0.0619,0.000803,0.201,0.544,0.164,119.839,4.0
5JFArLc5wo55tcJKFyzpUz,0.323,0.439,11.0,-6.774,1.0,0.0556,0.116,1.04e-05,0.108,0.371,168.302,4.0
4bDE553z4Xa0niv4uIah5b,0.685,0.596,9.0,-11.524,1.0,0.0361,0.306,0.00594,0.126,0.846,98.004,4.0
2x59pa3xDf8hHZ4N3f5fGQ,0.569,0.491,5.0,-8.53,1.0,0.0451,0.623,0.0215,0.111,0.204,133.427,3.0
4h9mtgPAhoROcGA0OR1tay,0.521,0.838,10.0,-5.363,0.0,0.0553,0.0167,0.0,0.109,0.367,150.819,4.0
1eHr7GbGrNMIb01YUwLdku,0.682,0.846,0.0,-5.119,1.0,0.0525,0.018,0.0,0.0957,0.423,129.993,4.0
6Xueg8DmwhkU4xf0Q3xlWN,0.424,0.915,9.0,-5.684,1.0,0.0647,5.55e-05,5.56e-05,0.346,0.584,168.38,4.0
3AR1c3Dssq51WlGGkuYJNj,0.818,0.723,7.0,-6.702,0.0,0.0296,0.528,0.000591,0.0905,0.748,98.049,4.0
5aWREznXDTWJ046mUoT162,0.554,0.784,6.0,-7.591,1.0,0.0696,0.199,1.24e-05,0.084,0.689,167.386,4.0
1p7m9H4H8s0Y7SgRm7j3ED,0.739,0.745,7.0,-6.658,1.0,0.0267,0.21,0.0135,0.127,0.949,109.326,4.0
7E4cbrWDMncQfXPimdgr97,0.692,0.925,8.0,-3.27,1.0,0.033,0.00248,2.6e-05,0.0946,0.829,124.034,4.0
6F9aQZjNZCrVsMj5FdeX24,0.597,0.555,2.0,-10.97,1.0,0.0395,0.526,0.000164,0.128,0.557,82.028,4.0
4k2rXEST4WhABauOv6Lhbu,0.393,0.684,7.0,-5.56,1.0,0.0292,0.132,0.000105,0.362,0.709,203.955,4.0
4bavcis6bApsKI8YkKg3Cx,0.526,0.722,0.0,-12.057,1.0,0.0394,0.000925,1.24e-05,0.821,0.468,112.961,4.0
1W3JzWJtS57tYDHWTdnloU,0.494,0.657,0.0,-8.259,1.0,0.267,0.0771,0.0,0.114,0.688,170.173,4.0
4JUcW4PdYqX3rqAPSSkbmA,0.535,0.883,4.0,-4.947,1.0,0.0312,0.0521,0.000173,0.244,0.867,132.036,4.0
5SMdW9cbM4wTMMPI8Ck08a,0.739,0.748,7.0,-3.806,0.0,0.0269,0.355,2.54e-06,0.177,0.822,132.86,4.0
5vZyUUV85Wh3d6keD14jk9,0.402,0.852,11.0,-8.103,0.0,0.0591,0.00948,0.545,0.143,0.58,188.013,4.0
3HsGneep6AJD9DQkjfRrwC,0.444,0.889,7.0,-3.756,1.0,0.105,0.273,0.000278,0.193,0.633,169.907,5.0
6u9GgwXbMs5jJlA29zGHu5,0.316,0.958,4.0,-4.521,0.0,0.348,0.0176,4.24e-05,1.0,0.725,176.547,4.0
4pQ3QWX4086hSgUZna1LYU,0.644,0.804,9.0,-4.271,0.0,0.0486,0.0961,2.94e-06,0.13,0.579,128.973,4.0
4B6ko7lt1sUtyFzBDF4yfK,0.719,0.597,5.0,-5.964,0.0,0.106,0.485,0.0,0.0762,0.651,144.99,4.0
0vabIwEiZDGml2CyVmGNBX,0.671,0.959,9.0,-4.271,1.0,0.135,0.276,0.0,0.0902,0.791,165.023,4.0
40tFJtuES1da2fg0OurUdI,0.778,0.804,0.0,-5.699,1.0,0.0286,0.144,9.5e-05,0.0676,0.836,130.004,4.0
2R8705oC8pTL8JwvpidmMT,0.401,0.855,9.0,-5.789,1.0,0.0804,0.0388,2.2e-05,0.364,0.598,85.805,4.0
0UY0JLj9kxOlgF6FHogCmX,0.591,0.813,9.0,-9.205,0.0,0.0402,0.187,1.82e-05,0.372,0.818,128.7,4.0
1EC0JRoSi9YL5zExd3Euc3,0.593,0.804,0.0,-4.917,1.0,0.037,0.412,0.0,0.109,0.596,128.425,4.0
58OpcjkBKTHAAh1Xm3Vshx,0.451,0.963,9.0,-4.081,1.0,0.152,0.00442,0.0,0.24,0.507,94.415,4.0
24w139jhWNnuQjnlhlzLvi,0.716,0.879,5.0,-6.179,0.0,0.0349,0.0454,0.0,0.243,0.905,126.368,4.0
0Z8d26MEynF542z5TIZGp7,0.245,0.937,9.0,-7.78,0.0,0.0551,0.00361,0.242,0.948,0.236,153.925,4.0
6LciFID5lhlMI3z00VqufQ,0.566,0.665,9.0,-6.79,1.0,0.0296,0.272,0.000313,0.0676,0.918,127.992,4.0
2Jba2PbQzYwqI1o6QXHBdg,0.385,0.491,9.0,-5.828,1.0,0.0305,0.669,0.0,0.253,0.39,145.813,1.0
1CRXN3iYI8MHjRxfz1K0ou,0.47,0.887,11.0,-5.513,0.0,0.0767,0.0137,0.000147,0.105,0.903,78.426,4.0
1J2XL5ciqUgCQ92TmFDAAZ,0.619,0.89,5.0,-4.705,1.0,0.0308,0.174,0.0,0.124,0.909,127.101,4.0
185xDOLU8KPZKqhUICnjRz,0.416,0.924,8.0,-3.836,0.0,0.0767,0.0302,0.0,0.0687,0.691,160.046,4.0
3MdmV8CjHSMIvVCKynIhEh,0.433,0.844,11.0,-4.921,0.0,0.041,0.102,5.03e-06,0.286,0.527,129.992,4.0
4tzi4VV1vCTZsT4SEKQIKJ,0.524,0.776,5.0,-6.193,0.0,0.0404,0.033,2.16e-05,0.147,0.301,123.622,4.0
2gDwJLEw8MTn0AoJzdpBWQ,0.525,0.851,2.0,-5.581,0.0,0.0643,0.0151,0.0,0.656,0.541,100.026,4.0
2kdcgSLw6FzxdL0gkhAT16,0.578,0.913,0.0,-5.961,1.0,0.131,0.00556,0.0,0.075,0.652,159.332,4.0
5jhvjissnHedSY4VdjPVEo,0.34,0.46,7.0,-8.925,0.0,0.0305,0.0812,1.06e-06,0.297,0.409,143.579,4.0
1fGBbo5m4aRujguaDhhxcA,0.649,0.635,0.0,-6.995,1.0,0.049,0.0534,1.47e-06,0.0695,0.689,108.059,4.0
3DXW50R1GIUkhq6zctX2Uz,0.487,0.855,0.0,-6.648,1.0,0.0505,0.0765,0.0028,0.0775,0.545,149.958,4.0
4kYdaN5ECfrCPPuUUiCiTr,0.658,0.703,0.0,-8.801,1.0,0.0336,0.249,0.288,0.0821,0.845,114.183,4.0
1pQvhzRnObih9msA91xDq7,0.283,0.723,11.0,-10.902,1.0,0.0365,0.369,0.627,0.13,0.454,143.721,4.0
35RZlC2of95tgErjy8BtVx,0.669,0.739,9.0,-5.872,0.0,0.0329,0.0138,8.84e-06,0.136,0.764,118.04,4.0
1i4IlPSIE1hDiAwVHyH2yp,0.596,0.915,9.0,-4.662,1.0,0.0391,0.12,0.0,0.224,0.765,120.024,4.0
4kJP8Z888wREJ8bRMWNMuk,0.403,0.893,9.0,-2.735,0.0,0.0474,0.437,0.000173,0.11,0.527,141.194,4.0
4NxxEZ3slna7U8eCSoHtrT,0.66,0.678,0.0,-7.572,1.0,0.069,0.134,0.0,0.0466,0.698,100.02,4.0
7n3vJc7HYnvqo8Gn7FnXJh,0.557,0.907,0.0,-5.237,1.0,0.0575,0.0295,2.67e-05,0.697,0.856,116.929,4.0
740Rh302Wm6uHRsYTa4KDQ,0.56,0.918,6.0,-4.399,0.0,0.0735,0.132,2.4e-06,0.435,0.743,135.251,4.0
5Hep3JI0YhpNNpbcurrvSS,0.66,0.418,9.0,-12.379,1.0,0.0501,0.263,0.0,0.0424,0.354,144.564,4.0
5d0M8iFSNn4fonHyRT8yeq,0.722,0.695,2.0,-9.33,1.0,0.0293,0.0204,0.000115,0.257,0.692,123.599,4.0
307jZeOmkkd7mKc7wgFglj,0.458,0.907,7.0,-4.349,1.0,0.0509,0.0136,4.78e-06,0.182,0.88,169.751,4.0
5J07Go5VORFPvKsN5tzcXe,0.523,0.764,9.0,-8.761,1.0,0.0355,0.000643,0.0042,0.414,0.741,196.026,4.0
0kaXTiic9ZOOAxBc1cmO01,0.483,0.534,2.0,-5.868,1.0,0.0281,0.544,4.98e-06,0.626,0.224,120.637,4.0
3a6PKtYVIowjsac9DAja3T,0.291,0.886,11.0,-8.811,0.0,0.149,0.0582,1.28e-05,0.104,0.142,83.221,4.0
4iPuo0gIkrmmodKk4z9o5G,0.652,0.844,7.0,-4.983,1.0,0.0338,0.00395,2.11e-06,0.125,0.913,128.064,4.0
36PL1fiYUnX7pJQRY1qwVw,0.492,0.792,4.0,-4.786,1.0,0.0766,0.0919,0.0,0.239,0.68,132.677,4.0
3sunz9cdyI0xZI5Om6dHO8,0.79,0.668,1.0,-4.299,1.0,0.042,0.0421,0.0,0.0832,0.553,115.029,4.0
4dF3KsznC2QkvlO54A7jr0,0.449,0.806,7.0,-4.738,0.0,0.0384,0.00336,0.0,0.203,0.326,77.504,4.0
1PnxVEVli3KpG23XDdyJrf,0.423,0.928,9.0,-3.644,1.0,0.0544,0.0117,0.0134,0.206,0.849,165.907,4.0
2A3WfAbX9KHMQhewdpUiok,0.424,0.684,7.0,-5.782,0.0,0.0293,0.349,0.0639,0.0993,0.241,103.367,4.0
1k3Y0fhjdYKjfPSacDJm0p,0.767,0.614,5.0,-7.373,1.0,0.0344,0.0475,5.72e-05,0.116,0.43,110.995,4.0
2jGfKzi1RvbkAyffbDyESE,0.445,0.908,11.0,-2.249,1.0,0.0331,0.000185,0.0,0.206,0.314,76.61,4.0
0TM5H6tJGPGgM93tksOch8,0.449,0.85,8.0,-4.436,1.0,0.0501,0.0404,5.1e-05,0.358,0.465,145.938,4.0
4vkSJSyPddHwL7v3l1cuRf,0.647,0.402,2.0,-9.14,0.0,0.0282,0.508,0.0,0.107,0.237,113.27,4.0
7tIdMHMB7SNSdv3uXK2EGY,0.745,0.918,7.0,-5.034,1.0,0.115,0.0269,1.09e-06,0.0345,0.773,112.981,4.0
1cUs2RpKAqXTCzl8nCdH4n,0.632,0.878,9.0,-5.591,0.0,0.0526,0.357,0.0,0.0535,0.96,112.048,4.0
0gYWN8f20QtE3DVLxygltZ,0.698,0.882,8.0,-3.958,0.0,0.0471,0.423,0.000462,0.343,0.747,104.981,4.0
2MCmUemA7fCGIoRdIevH9F,0.54,0.519,4.0,-12.903,1.0,0.0271,0.0305,0.00141,0.3,0.575,86.733,4.0
78Tr4OatbnIyx9cwGp5vp1,0.45,0.874,0.0,-4.607,1.0,0.0986,0.121,0.0,0.152,0.779,180.014,4.0
5iDnQTk91rUBCTqpEKpCoK,0.572,0.557,2.0,-7.879,1.0,0.0285,0.394,0.00467,0.149,0.561,134.014,4.0
3uLSUZEmTY50H6Kw17lpfW,0.597,0.837,10.0,-6.518,1.0,0.375,0.00427,0.00114,0.839,0.447,126.342,4.0
1mv4lh1rW1K6xhxhJmEezy,0.729,0.662,5.0,-7.191,0.0,0.337,0.00128,0.208,0.305,0.359,124.149,4.0
4s3CHmungRHAI5ho2edqXb,0.776,0.878,9.0,-3.377,1.0,0.0304,0.00141,0.000204,0.0574,0.96,130.022,4.0
0yL1cs3O4Nw1si1bMGzecJ,0.595,0.847,7.0,-6.732,1.0,0.0342,0.00606,0.836,0.0831,0.558,132.013,4.0
5mAh5J4w6BEZkajB1M7XrB,0.748,0.845,5.0,-4.612,0.0,0.0536,0.00083,0.000225,0.068,0.659,123.925,4.0
0X7ELV6fLyjynJ3MexWh4X,0.65,0.967,9.0,-5.674,1.0,0.13,0.0349,0.19,0.779,0.319,127.995,4.0
0vBpyfpW2lARGh3AZFtWRi,0.671,0.805,8.0,-3.232,0.0,0.081,0.0134,0.0547,0.237,0.866,132.051,4.0
4RQGig0Vhr4GXmqfklCCyK,0.541,0.931,10.0,-9.687,0.0,0.0552,0.326,0.129,0.325,0.148,128.584,4.0
